<<<<<<< HEAD
<<<<<<< HEAD
=======
156932,"C.A.P.S. 225 Barrio El Payen","Centro de Salud Público","Bardas Blancas",931,,,Malargue,Malargue,Malargüe,Mendoza,Argentina,1,,,-35.4755138,-69.5676866,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02627) 470146",area-malargue@mendoza.gov.ar,,"Licenciado Villar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
156942,"C.A.P.S. 226 San Miguel ","Centro de Salud Público",Galigniana,,,,"El Resguardo","El Resguardo","Las Heras",Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 156212723",area-lasheras@mendoza.gov.ar,,"Dra. Mónica Moretti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
156952,"C.A.P.S. 234 Barrio Dorrego ","Centro de Salud Público","Barrio Dorrego, Manzana B, lote 2",,,,"El Resguardo","El Resguardo","Las Heras",Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4480742",gbalbuena1@hotmail.com,,"Dr. Guillermo O. Balbuena",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
156962,"C.A.P.S. 236 El Manzano Historico ","Centro de Salud Público","Calle 17 De Agosto , El Manzano, Tunuyán",,,,"El Manzano","El Manzano",Tunuyán,Mendoza,Argentina,1,,,-36.1068141,-69.760204,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02622) 426021",area-tunuyan@mendoza.gov.ar,,"Dr. Rodrigo Cambio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
156972,"C.A.P.S. 237 Jose Pilo Repetto ","Centro de Salud Público",Dubude,295,,,Maipú,Maipú,Maipú,Mendoza,Argentina,1,,,-32.9893145,-68.7912693,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4815948",areasaludmaipu@mendoza.gov.ar,,"Dr. Roberto C. Basilio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
156982,"C.A.P.S. 242 Ismael Yuri ","Centro de Salud Público",18,"M - 22 Lote 18",,,"San Martín","San Martín","San Martín",Mendoza,Argentina,1,,,-33.0806497,-68.47057,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0263) 463784",area_sanmartin@mendoza.gov.ar,,"Dra. Ercilia I. Pérez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
156992,"C.A.P.S. 308 Puente De Hierro ","Centro de Salud Público","Severo Del Castillo",,,"Carlos Gardel, Guaymallén","Puente De Hierro","Puente De Hierro",Guaymallén,Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4820015",sdominguez@salud.gov.ar,,"Dra. Alicia Páez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157002,"C.A.P.S. 312 Posta Sanitaria Casas Viejas ","Centro de Salud Público","Calle Pública , Paraje Casas Viejas, San Carlos",,,,"San Carlos","San Carlos","San Carlos",Mendoza,Argentina,1,,,-33.7721259,-69.0404345,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02622) 470001",area-sancarlos@mendoza.gov.ar,,"Dra. Mabel Spigatini",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157012,"C.A.P.S. 313 Posta Sanitaria Calice","Centro de Salud Público","Calle Administración , Paraje Calise, Villa Cabece",,,,"San Carlos","San Carlos","San Carlos",Mendoza,Argentina,1,,,-33.7721259,-69.0404345,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02622) 470001",area-sancarlos@mendoza.gov.ar,,"Dra. Mabel Spigatini",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157022,"C.A.P.S. 314 Posta Sanitaria Furlotti ","Centro de Salud Público","Calle Aeroclub , Paraje Furlotti, La Consulta, San",,,,"La Consulta","La Consulta","San Carlos",Mendoza,Argentina,1,,,-33.7339291,-69.1199066,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02622) 470001",area-sancarlos@mendoza.gov.ar,,"Dra. Mabel Spigatini",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157032,"C.A.P.S. 500 Posta Sanitaria Las Violetas","Centro de Salud Público","Carril Montenegro ",,,,"Las Violetas","Las Violetas",Lavalle,Mendoza,Argentina,1,,,-32.8607606,-68.8665024,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4941200",area-lavalle@mendoza.gov.ar,,"Dr. José Garcés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157042,"C.A.P.S. 501 Posta Sanitaria La Pega ","Centro de Salud Público","Ruta  24",,,,"Barrio La Pega","La Palmera",Lavalle,Mendoza,Argentina,1,,,-32.7999992,-68.6666718,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4941200",area-lavalle@mendoza.gov.ar,,"Dra. Silvia López",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157052,"C.A.P.S. 502 Posta Sanitaria El Plumero ","Centro de Salud Público","Barrio Don Bosco",,,,"Villa Tulumaya","Villa Tulumaya",Lavalle,Mendoza,Argentina,1,,,-32.716667,-68.566667,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4941200",area-lavalle@mendoza.gov.ar,,"Dr. Germán  Zingariello",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157062,"C.A.P.S. 504 Posta Sanitaria Los Campamentos ","Centro de Salud Público",16,,,,Bowen,Bowen,"General Alvear",Mendoza,Argentina,1,,,-34.999691,-67.5164795,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02625) 426572",area-alvear@mendoza.gov.ar,,"Dr. Alejandro Buffa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157072,"C.A.P.S. 505 Posta Sanitaria Alejo Sosa - Santa Ro","Centro de Salud Público","Ruta Provincial  50",,,,"La Dormida","La Dormida","Santa Rosa",Mendoza,Argentina,1,,,-33.3468451,-67.9171709,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02623) 493223",area-santarosa@mendoza.gov.ar,,"Lic. Aída Anido",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157082,"C.A.P.S. 506 Posta Sanitaria El Cavadito ","Centro de Salud Público","Ruta  142",,,,"El Cavadito","El Cavadito",Lavalle,Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4941200",area-lavalle@mendoza.gov.ar,,"Dr. Víctor Antonietti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157092,"C.A.P.S. 507 Posta Sanitaria El Retiro ","Centro de Salud Público",Lavalle,,,,"El Retiro","El Retiro",Lavalle,Mendoza,Argentina,1,,,-33.8329673,-69.0982204,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4941200",area-lavalle@mendoza.gov.ar,,"Dr. Víctor Antonietti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157102,"C.A.P.S. 508 Posta Sanitaria El Carmen ","Centro de Salud Público",Lavalle,,,,"Colonia Del Carmen","El carmen",Lavalle,Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4941200",area-lavalle@mendoza.gov.ar,,"Dr. Héctor Rosales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157112,"C.A.P.S. 509 Posta Sanitaria San Pedro ","Centro de Salud Público",Lavalle,,,,"Ingeniero Gustavo André ","Ingeniero Gustavo Andre",Lavalle,Mendoza,Argentina,1,,,-32.7013357,-68.3190576,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4941200",area-lavalle@mendoza.gov.ar,,"Dr. Víctor Antonietti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157122,"C.A.P.S. 510 Posta Sanitaria El Paramillo ","Centro de Salud Público","Grosso ",,,,"El Paramillo","El Paramillo",Lavalle,Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4941200",area-lavalle@mendoza.gov.ar,,"Dra. Cintia Castellino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157132,"C.A.P.S. 511 Posta Sanitaria Los Medano","Centro de Salud Público",Lavalle,,,,"Villa Tulumaya","Villa Tulumaya",Lavalle,Mendoza,Argentina,1,,,-32.716667,-68.566667,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4941200",area-lavalle@mendoza.gov.ar,,"Dra. María L. Bosio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157152,"C.A.P.S. 515 Posta Sanitaria Sol Y Sierra ","Centro de Salud Público","Segundo Sombra",,,"Dique Maure","Presidente Sarmiento","Presidente Sarmiento","Godoy Cruz",Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,SI,NO,SI,SI,NO,SI,NO,"(0261) 4285400",,,,,,,,,,,,,,"(0261) 4285400",caps515@mendoza.gov.ar,,"Dra. Verónica Bulfón",,,,,,"(0261) 4285400",,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0261) 4285400",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157162,"C.A.P.S. 516 Posta Sanitaria La Marzolina ","Centro de Salud Público",7,,,,"Colonia Alvear Oeste","General Alvear","General Alvear",Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02625) 422403",area-alvear@mendoza.gov.ar,,"Dr. Luis Mussa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157172,"C.A.P.S. 517 Posta Sanitaria San Cayetano ","Centro de Salud Público","Laureano Nasal Lote",79,,,"Fray Luis Beltran","Fray Luis Beltran",Maipú,Mendoza,Argentina,1,,,-33.0066169,-68.6498223,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 156969668",areasaludmaipu@mendoza.gov.ar,,"Dra. Valeria Zárate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157182,"C.A.P.S. 518 Posta Sanitaria San Francisco ","Centro de Salud Público","Tte. Cnel. Ortega",,,,"General Ortega","General Ortega",Maipú,Mendoza,Argentina,1,,,-32.9990701,-68.7192328,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 156969970",areasaludmaipu@mendoza.gov.ar,,"Dr. Marcos Luna",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157192,"C.A.P.S. 520 Posta Sanitaria El Plata","Centro de Salud Público","Ruta  89","Las Vegas",,,"Las Vegas ","Las Vegas ","Luján De Cuyo",Mendoza,Argentina,1,,,-33.0154901,-69.2847735,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4981845",arealujan@hotmail.com,,"Dra. Eliana Del Río",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157202,"C.A.P.S. 521 Posta Sanitaria Cacheuta ","Centro de Salud Público","Ruta  82","Camping E.Dem.S.A.",,,Cacheuta,Cacheuta,"Luján De Cuyo",Mendoza,Argentina,1,,,-33.0268186,-69.11419529999999,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4981845",arealujan@hotmail.com,,"Dra. Eliana Del Río",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157212,"C.A.P.S. 523 Posta Sanitaria Novero ","Centro de Salud Público",Ugarteche,,,,Ugarteche,Ugarteche,"Luján De Cuyo",Mendoza,Argentina,1,,,-33.2219658,-68.8944092,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dr. Horacio Courau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157222,"C.A.P.S. 528 Posta Sanitaria El Nevado ","Centro de Salud Público",4,,,,"Estación colonia Alvear Norte","General Alvear","General Alvear",Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02625) 426572",area-alvear@mendoza.gov.ar,,"Dra. Lucía Martín",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157232,"C.A.P.S. 530 Posta Sanitaria Ignacio Galarraga ","Centro de Salud Público","Lavalle , Las Heras",,,,"El Algarrobal","El Algarrobal","Las Heras",Mendoza,Argentina,1,,,-32.816667,-68.766667,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4484336",area-lasheras@mendoza.gov.ar,,"Dr. José M. Rivero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157242,"C.A.P.S. 535 Posta Sanitaria Jorge Newbery ","Centro de Salud Público","Barrio Jorge Newbery",,,,"El Algarrobal","El Algarrobal","Las Heras",Mendoza,Argentina,1,,,-32.8227171,-68.7652501,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4487355",area-lasheras@mendoza.gov.ar,,"Dra. Mónica Rodríguez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157252,"C.A.P.S. 548 Posta Sanitaria El Topon ","Centro de Salud Público","La Puntilla",,,,Tunuyán,Tunuyán,Tunuyán,Mendoza,Argentina,1,,,-33.5813185,-69.0153361,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02622) 426021",area-tunuyan@mendoza.gov.ar,,"Dr. Carlos Abraham",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157262,"C.A.P.S. 549 Posta Sanitaria El Challao ","Centro de Salud Público","Champagnat , Las Heras",,,,"El Challao","El Challao","Las Heras",Mendoza,Argentina,1,,,-32.8556836,-68.8982059,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4487355",area-lasheras@mendoza.gov.ar,,"Dra. Marcela Sgroi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157272,"C.A.P.S. 551 Posta Sanitaria Dora Zonana De Carriz","Centro de Salud Público","Molino , Villa Bastía, Tupungato",,,,"Villa Bastías","Villa Bastías",Tupungato,Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02622) 489153",area-tupungato@mendoza.gov.ar,,"Dr. Arturo D. Sfreddo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157282,"C.A.P.S. 552 Posta Sanitaria El Espino ","Centro de Salud Público","Carril El Espino",,,,"San Martín","San Martín","San Martín",Mendoza,Argentina,1,,,-33.0806497,-68.47057,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0263) 420436",area-sanmartin@mendoza.gov.ar,,"Dra. Patricia Rodríguez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157292,"C.A.P.S. 553 Posta Sanitaria Los Alamitos","Centro de Salud Público","Los Alamitos",,,,Pareditas,Pareditas,"San Carlos",Mendoza,Argentina,1,,,-33.9426032,-69.0785906,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02622) 470001",area-sancarlos@mendoza.gov.ar,,"Dr. Gentil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157302,"C.A.P.S. 555 Posta Sanitaria Campo De Los Andes","Centro de Salud Público","Campo De Los Andes",,,,"Campo Los Andes","Campo Los Andes",Tunuyán,Mendoza,Argentina,1,,,-33.71579,-69.158813,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02622) 426021",postasanitaria-555@yahoo.com.ar,,"Dr. Víctor Ortíz Peralta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157312,"C.A.P.S. 907 Centro Integrador Comunitario Barrio","Centro de Salud Público","María Auxiliadora",,,,"Rodeo Del Medio","Rodeo Del Medio",Maipú,Mendoza,Argentina,1,,,-32.9948019,-68.6859285,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4951791",cs166maipu@mendoza.gov.ar,,"Dra. Nancy Scattolón",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157322,"C.A.P.S. 917 Centro Integrador Comunitario Barrio","Centro de Salud Público","La Argentina",,,Guizazola,Tunuyán,Tunuyán,Tunuyán,Mendoza,Argentina,1,,,-33.5813185,-69.0153361,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02622) 425385",area-tunuyan@mendoza.gov.ar,,"Enf. Gabriela M. Miranda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157332,"C.A.P.S. 921 Centro Integrador Comunitario ","Centro de Salud Público","Burgos  Los Barriales Junín",,,,"Los Barriales","Los Barriales",Junín,Mendoza,Argentina,1,,,-32.86815300000001,-68.86894889999999,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02623) 463763",mamarisa70@hotmail.com,,"Dra. Marisa G. Palacios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157342,"C.A.P.S. 922 Tres Porteñas","Centro de Salud Público",Libertador,,,,"Tres Porteñas","Tres Porteñas","San Martín",Mendoza,Argentina,1,,,-32.8996427,-68.38863309999999,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0263) 154503255",cictresportenas@yahoo.com.ar,,"Dra. Inés J. Maldonado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157352,"C.A.P.S. 923 Centro Integrador Comunitario Fray Lu","Centro de Salud Público","Los Álamos",,,,"Fray Luis Beltran","Fray Luis Beltran",Maipú,Mendoza,Argentina,1,,,-33.0066169,-68.6498223,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 156969582",cs923maipu@mendoza.gov.ar,,"Dr. Armando Mariani",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157362,"C.A.P.S. Centro Integrador Comunitario Agrelo ","Centro de Salud Público","San Martín",8995,,,Agrelo,Agrelo,"Luján De Cuyo",Mendoza,Argentina,1,,,-33.1181641,-68.88548279999999,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4900377",arealujan@hotmail.com,,"Lic. Breitman Marina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157372,"C.A.P.S. Centro Integrador Comunitario Las Catitas","Centro de Salud Público","9 De Julio",76,,,"Las Catitas ","Las Catitas","Santa Rosa",Mendoza,Argentina,1,,,-36.6198996,-64.2922396,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0263)  495003",,,"Enfermero José L. Salomón",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157382,"C.A.P.S. Centro Integrador Comunitario Palmira ","Centro de Salud Público","Carril San Pedro",,,"San Juan",Palmira,Palmira,"San Martín",Mendoza,Argentina,1,,,-33.0503912,-68.5610138,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0263) 465221",,,"Director Médico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157392,"C.A.P.S. Centro Integrador Comunitario Vista Flore","Centro de Salud Público","Pedro Palacios",,,"12 De octubre","Vista Flores","Vista Flores",Tunuyán,Mendoza,Argentina,1,,,-33.6509809,-69.1558647,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02622) 15546140",area-tunuyan@mendoza.gov.ar,,"Dra. Ana M. Recupero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157402,"C.A.P.S. Posta Sanitaria Barrio Belgrano ","Centro de Salud Público","Barrio Belgrano Manzana F, C - 26",,,,"El Resguardo","El Resguardo","Las Heras",Mendoza,Argentina,1,,,-32.8894587,-68.8458386,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261) 4487355",area-lasheras@mendoza.gov.ar,,"Dra. Lucía Morales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
157412,"C.A.P.S. Posta Sanitaria La Josefa ","Centro de Salud Público",Lavalle,,,,"Villa Tulumaya","Villa Tulumaya",Lavalle,Mendoza,Argentina,1,,,-32.716667,-68.566667,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0261)  4941200",area-lavalle@mendoza.gov.ar,,"Dr. Alberto Davicino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
