211132,"Centro de Salud Potrerillo","Centro de salud público","Ruta Nacional 40",,,,"A 37 Km del Hospital Base",Potrerillo,"Libertador General San Martín","San Luis",Argentina,1,,,-32.6666718,-65.6500015,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(02652) 452000 int 5123",,,,,,,,,,,,,,,,,,,,,"(02652) 452000 int 5123",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(02652) 452000 int 5123",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211134,"Hospital Seccional Dr Armando Zamudio","Hospital Público",Lavalle,244,,,"Comandante Luis Piedrabuena","Comandante Luis Piedrabuena","Corpen Aike","Santa Cruz",Argentina,-1,,"Av. Eva Perón, Caleta Olivia, Santa Cruz, Argentina",-46.4504284,-67.5043722,1,,NO,SI,NO,NO,NO,NO,SI,NO,,,,,,,,"0297-4851199 Int. 209",,"8 a 16 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211136,"Hospital Dr. Jose Formenti","Hospital Público","Julio Argentino Roca",1487,,,"El Calafate","El Calafate","Lago Argentino","Santa Cruz",Argentina,-1,,,-49.9849431,-68.9182549,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211146,"Hospital Cuenca Carbonifera De Rio Turbio","Hospital Público","Av. Gendarmería Nacional",126,,,"Río Turbio","Río Turbio","Güer Aike","Santa Cruz",Argentina,-1,,,-50.3399618,-72.2702177,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211148,"Estacion Sanitaria Pueblo Libertador","Centro de Salud Público",Mancini,,,Pedemonte,"Pueblo Libertador","Pueblo Libertador",Esquina,Corrientes,Argentina,1,,,-30.2178993,-59.3838501,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211149,"Estación Sanitaria Apipe Grande","Centro de Salud Público","Calle A 3 Cuadras Prefectura",,,,"San Antonio","San Antonio",Ituzaingó,Corrientes,Argentina,1,,,-27.5290932,-56.7172213,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211150,"Sala Aps","Centro de Salud Público","Barrio San Jorge- Por Ruta 12 Km 1252",,,,Ituzaingó,Ituzaingó,Ituzaingó,Corrientes,Argentina,1,,,-27.5884602,-56.6900782,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211151,"Estación Sanitaria Villa Olivari","Centro de Salud Público","Av Afj De Galarzas",,,,Ituzaingó,Ituzaingó,Ituzaingó,Corrientes,Argentina,1,,,-27.5884602,-56.6900782,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211152,"S.A.P.S. Dr. Manuel Gonzalez Barrio Lomas Del Mirador","Centro de Salud Público",Barcelona,,,Londres,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4566127,-58.7876006,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211157,"C.A.P.S. 8 Santa Teresita","Centro de Salud Público",Ferreira,2006,,"Las Heras",Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4814448,-58.8189618,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211158,"C.Ap.S. 4 Bº Laguna Seca Dr. Graciniano Lugo","Centro de Salud Público","Bº Laguna Seca Larrea Esq. Resoagli",,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4692131,-58.8306349,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211159,"C.A.P.S. 11 Barrio Fray José De La Quintana","Centro de Salud Público","Ramos Mejía",,,"Tupac Amaru",Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4995782,-58.7922775,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211160,"S.A.P.S. Barrio Esperanza","Centro de Salud Público","Pje. 2 de Abril",,,5,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.499536,-58.8326483,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211162,"S.A.P.S. Manuel Cassuso","Centro de Salud Público","Alta Gracia",3038,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.5079246,-58.8123644,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211163,"C.A.P.S. 1 San José","Centro de Salud Público",Sáenz,,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4799546,-58.7931255,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211164,"S.A.P.S. Dr. Sussini","Centro de Salud Público","Av. 3 De Abril",,,Chaco,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4758354,-58.8343855,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211166,"D.A.P.S. Dr. Lifschitz","Centro de Salud Público","Calle los Charruas",3500,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.5059385,-58.8089892,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211167,"S.A.P.S. M.Rossi Candia Barrio Iberá","Centro de Salud Público","Hortencio Quijano",,,Callao,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4996304,-58.8332658,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211168,"S.A.P.S. Barrio Galvan","Centro de Salud Público","Av. Alberdi",2500,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4870353,-58.8496691,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211169,"S.A.P.S. Barrio Santa Marta","Centro de Salud Público","Av. J. R. Vidal ? Bº 3 De Abril A 50 Metros Del Rí",,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4692131,-58.8306349,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211170,"S.A.P.S. Dr. Guillermo Rawson","Centro de Salud Público","Av. Centenario",5500,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4775662,-58.7853225,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211171,"S.A.P.S. Villa García","Centro de Salud Público","Pje. Paris",4000,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4775245,-58.8041812,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211172,"S.A.P.S. Barrio Lomas","Centro de Salud Público","Mz. 17 ? Casa 2 ? Bº Flier",,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4692131,-58.8306349,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211173,"S.A.P.S. Barrio Quinta Ferré","Centro de Salud Público","San Martín",400,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4698522,-58.8385619,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211174,"S.A.P.S. Korimblum Barrio Ongay","Centro de Salud Público",Castelli,3300,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4961481,-58.812534,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211175,"S.A.P.S. Dr. Pedro Blugerman Barrio Virgen De Los Dolores","Centro de Salud Público","Montes de Oca",,,Gutnisky,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4886392,-58.8512399,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211176,"D.A.P.S. Dr. Chercoff Barrio Yecohá","Centro de Salud Público","Ruta 12 Km. 10 ? Parroquia ? Bº Yecohá",,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4692131,-58.8306349,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211177,"C.A.P.S. 7 Laguna Brava","Centro de Salud Público","Calle M Fernandez de Moratin",,,Madaraga,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.5250031,-58.7884453,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211178,"D.A.P.S. Dr. Benjamin Serrano Barrio Parque Cadenas","Centro de Salud Público","Calle Dr. A Marottoli",,,Correa,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4853144,-58.7510266,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211179,"S.A.P.S. Barrio Primera Junta","Centro de Salud Público","Ntra Sra de la Asunción",,,"Ex. Vías F.C.N.G.U.",Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4922755,-58.8225108,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211181,"S.A.P.S. Dr. Anibal Malvido Barrio Pirayui","Centro de Salud Público","Bº Pirayui Al Lado Esc. 368",,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4692131,-58.8306349,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211183,"C.Ap.S. 5 Barrio Dr. Montaña","Centro de Salud Público",Boero,,,"A. Del Valle",Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4692131,-58.8306349,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211184,"C.A.P.S. 13 Bº Quilmes","Centro de Salud Público","Av. del IV Centenario",,,"17 De octubre",Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4937815,-58.8380399,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211185,"S.A.P.S. Dr. Saul Calmanash","Centro de Salud Público","Bº Quilmes, Zarate",3400,,"Calle 11",Corrientes,Corrientes,Capital,Corrientes,Argentina,-1,,,-27.4692131,-58.8306349,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211186,"D.A.P.S. Barrio Pujol","Centro de Salud Público","Av. Armenia",45,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4690699,-58.800143,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211188,"D.A.P.S. Barrio Sapucay","Centro de Salud Público","Ruta 5 Km. 7 Call2 2.",,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4922642,-58.7815641,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211191,"Hospital Inmaculada Concepción","Hospital Público","Cap. Arbo y Blanco",550,,,Concepcion,Concepción,Concepción,Corrientes,Argentina,1,,,-28.3914836,-57.8876171,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211192,"Puesto Sanitario Lomas De Vallejos","Centro de Salud Público","A Continuación De J. Romero",,,,"Lomas de Vallejos","Lomas de Vallejos","General Paz",Corrientes,Argentina,1,,,-27.7375473,-57.9198063,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211193,"Puesto Sanitario Palmar Grande","Centro de Salud Público","Ruta 13 5º Sección",,,,"Palmar Grande","Palmar Grande","General Paz",Corrientes,Argentina,1,,,-27.9407436,-57.900642,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211195,"Hospital De Colonia Liebig´S","Hospital Público",Belgrano,,,"25 De mayo","Colonia Liebig","Colonia Liebig",Ituzaingó,Corrientes,Argentina,-1,,,-27.9138352,-55.8245803,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211196,"Estación Sanitaria San Carlos","Centro de Salud Público","B. De Astrada",,,"25 De mayo","San Carlos","San Carlos",Ituzaingó,Corrientes,Argentina,1,,,-27.745135,-55.898368,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211197,"Puesto Sanitario Rosembaum - Lavalle","Centro de Salud Público","Julio A. Roca",,,,Lavalle,Lavalle,Lavalle,Corrientes,Argentina,1,,,-29.0283793,-59.1833637,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211198,"Puesto Sanitario Cruz De Los Milagros","Centro de Salud Público","Camino Vecinal",,,,Lavalle,Lavalle,Lavalle,Corrientes,Argentina,1,,,-29.0283793,-59.1833637,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211199,"Puesto Sanitario Yatay Ti Calle","Centro de Salud Público","Yatity Calle Principal",,,,"Yataytí Calle","Yataytí Calle",Lavalle,Corrientes,Argentina,1,,,-29.0166702,-58.9000015,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211200,"Hospital De Carlos Pellegrini","Hospital Público","Av. Carlos Pellegrini",,,5,Mercedes,Mercedes,Mercedes,Corrientes,Argentina,1,,,-29.1751612,-58.0848717,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211201,"Puesto Sanitario Guaviraví","Centro de Salud Público",Guaviraví,,,,Yapeyu,Yapeyu,"San Martín",Corrientes,Argentina,1,,,-29.3708162,-56.8240264,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211203,"Pto. Sanitario María Auxiliadora - Santa Ana","Centro de Salud Público","B. Vista",,,Progreso,"Santa Ana","Santa Ana","San Cosme",Corrientes,Argentina,-1,,,-27.4552165,-58.6482867,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211204,"Est. Sanitaria Chavarría - Mercedes - Curuzú Cuatiá","Centro de Salud Público","Caa Guazú",,,Independencia,Chavarría,Chavarría,"San Roque",Corrientes,Argentina,-1,,,-28.9536578,-58.5734103,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211206,"Hospital De 9 De Julio","Hospital Público","Santa Fe",,,"Caá Guazú","San Roque","San Roque","San Roque",Corrientes,Argentina,1,,,-28.5746822,-58.7091255,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211207,"C.A.P.S. 6 Dr. Tiburcio Fonseca","Centro de Salud Público","Industrial Valentín Gómez",270,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,-1,,,-27.4692131,-58.8306349,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211209,"C.A.P.S. 12 Barrio Ponce","Centro de Salud Público","Calle 125 Frente A La Laguna",,,"Ruta Pcial. Nº 5",Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4692131,-58.8306349,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211210,"S.A.P.S. San Cayetano","Centro de Salud Público","Ruta 5 Km. 8 Fte. Iglesia S. Cayetano",,,,Corrientes,Corrientes,Capital,Corrientes,Argentina,1,,,-27.4692131,-58.8306349,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211211,"Puesto Sanitario Ramada Paso","Centro de Salud Público","A 800 Mts. Ruta 12.",,,,Itatí,Itati,Itatí,Corrientes,Argentina,1,,,-27.2699165,-58.2438316,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupcion legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
