<<<<<<< HEAD
122722,"Unidad Sanitaria N° 17 De Ingeniero Budge",,Quesada,,,Campoamor,"Lomas De Zamora","Lomas De Zamora","Lomas De Zamora","Buenos Aires",Argentina,1,,,-3.476.118.230.000.000,-584.302.476,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4285-5316",,,,,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122732,"Unidad Sanitaria N° 17 San Agustin De Rafael Calza","Centro de Salud Público","Presidente Perón",,,Charcas,"Rafael Calzada","Rafael Calzada","Almirante Brown","Buenos Aires",Argentina,1,,,-34.7871094,-58.3519477999999,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4211-0022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122742,"Unidad Sanitaria N° 18 (villa Zula)","Centro de salud",38,,,175,Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.8730675,-57.88371729999999,,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,"(0221) 462-0234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122752,"Unidad Sanitaria N° 18 Alberdi De Olavarria",,"San Martin 1106 Barrio Alberdi",,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-368.937.167,-6.032.334.989.999.990,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-456306,,,,,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122762,"Unidad Sanitaria N° 18 ","Centro de Salud Público","Moisés Lebensohn",945,,,Piñeyro,Piñeyro,Avellaneda,"Buenos Aires",Argentina,1,,,-34.6665377,-58.3817813999999,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4205-9639",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122772,"Unidad Sanitaria N° 18 ","Centro de Salud Público",20,,,"161 y 162  Barrio General Belgrano",Berazategui,Berazategui,Berazategui,"Buenos Aires",Argentina,1,,,-34.7802944,-58.209202,1,0.7,SI,SI,SI,NO,NO,NO,SI,"(011) 4395-0552",,,,,,,"(011) 4395-0552",,,,,,,"(011) 4395-0552",,,,,,,"(011) 4395-0552",,,,,,"Ofrece asesoramiento sobre interrupción legal del embarazo y derivación",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122792,"Unidad Sanitaria N° 184 De Ensenada","Centro de Salud Público","Columna 184",,,"Calle 92 Camino Costanero","Punta Lara","Punta Lara",Ensenada,"Buenos Aires",Argentina,1,,,-34.8255341,-57.9655923,1,0.5,NO,NO,SI,NO,NO,NO,NO,"(0221) 4661334",,,,,,,,,,,,,,"(0221) 4661334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122802,"Unidad Sanitaria N° 19 (villa Arguello)","Centro de salud",124,,,62,Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.9203983,-57.9048406,,0.7,NO,SI,SI,NO,NO,NO,NO,,,,,,,,"(0221) 462-8655",,,,,,,"(0221) 462-8655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122832,"Unidad Sanitaria N° 19 De Colonia Hinojo",,"Av. Fundador",1206,,,"Colonia Hinojo","Colonia Hinojo",Olavarría,"Buenos Aires",Argentina,1,,,-368.807.622,-601.788.153,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-491515,,,,,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122862,"Unidad Sanitaria N° 2 Mi Horizonte De Claypole","Centro de Salud Público",Begonia,546,,Bervena,Claypole,Claypole,"Almirante Brown","Buenos Aires",Argentina,1,,,-34.7942742,-58.3247375,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4277-0055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122872,"Unidad Sanitaria N° 2 San Jose ","Centro de Salud público","Laprida ",719,,,Azul,Azul,Azul,"Buenos Aires",Argentina,1,,,-36.7749672,-59.8540382,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02281) 426-520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122892,"Unidad Sanitaria N° 20 Aoma",,"General Paz 11422 Barrio Aoman",,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-368.937.167,-6.032.334.989.999.990,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-450130,,,"Dra. Marcela Esther Arias, M.P. N° 81.124",,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122902,"Unidad Sanitaria N° 20","Centro de Salud Público",116,18,,,Berazategui,Berazategui,Berazategui,"Buenos Aires",Argentina,1,,,-34.7898399,-58.251132,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4261-4673",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122912,"Unidad Sanitaria N° 21 ","Centro de Salud Público",3,,,"129 A Los Ciruelos",Berazategui,Berazategui,Berazategui,"Buenos Aires",Argentina,1,,,-34.762001,-58.2112961,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4226-6773",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122922,"Unidad Sanitaria N° 21 De Loma Negra",,"1° De Mayo",1458,,,"Loma Negra","Loma Negra",Olavarría,"Buenos Aires",Argentina,1,,,-346.036.844,-583.815.591,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-493291,,,,,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122932,"Unidad Sanitaria N° 22 Villa Mailin De Olavarria",,"Las Heras Villa Mailin",4840,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-368.937.167,-6.032.334.989.999.990,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-451601,,,,,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122942,"Unidad Sanitaria N° 23 Belen",,"Emiliozzi Belen Nº",5936,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-368.937.167,-6.032.334.989.999.990,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-422535,,,"Dra. Marcela Esther Arias, M.P. N° 81.124",,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122952,"Unidad Sanitaria N° 24 ","Centro de Salud Público",122,,,2,Ranelagh,Ranelagh,Berazategui,"Buenos Aires",Argentina,1,,,-34.8057343,-58.2015977999999,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122962,"Unidad Sanitaria N° 25 Acupo",,"Calle 101 Bis",350,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-369.213.863,-6.031.946.170.000.000,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-421531,,,"Dra. Marcela Esther Arias, M.P. N° 81.124",,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122972,"Unidad Sanitaria N° 26 Lourdes De Olavarria",,"Grimaldi Lourdes Nº",894,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-368.937.167,-6.032.334.989.999.990,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-455200,,,,,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122982,"Unidad Sanitaria N° 26 San Jorge","Centro de Salud Público",4,,,"Calle 117 B",Berazategui,Berazategui,Berazategui,"Buenos Aires",Argentina,1,,,-34.7766828,-58.2634729,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4261-3438",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122992,"Unidad Sanitaria N° 27 Cic",,"Calle 113 Bis",601,,"Calle 12 Bis",Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-368.937.167,-6.032.334.989.999.990,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dra. Marcela Esther Arias, M.P. N° 81.124",,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123002,"Unidad Sanitaria N° 27 ","Centro de Salud Público",50,,,"128 Kenedy Norte","Guillermo Enrique Hudson","Guillermo Enrique Hudson",Berazategui,"Buenos Aires",Argentina,1,,,-34.680975,-58.476161,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02229) 440-021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123012,"Unidad Sanitaria N° 28 Javier Fartes","Centro de Salud Público",75,,,126,Berazategui,Berazategui,Berazategui,"Buenos Aires",Argentina,1,,,-34.762001,-58.2112961,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dr. Tejeira Edwin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123022,"Unidad Sanitaria N° 29","Centro de Salud Público","Av. Nicolas Milazzo  ",368,,,Ranelagh,Ranelagh,Berazategui,"Buenos Aires",Argentina,1,,,-34.793283,-58.1975693,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4223-1120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123032,"Unidad Sanitaria N° 298 De Ensenada","Centro de Salud Público","Alte. Brown 298",298,,,"Punta Lara","Punta Lara",Ensenada,"Buenos Aires",Argentina,1,,,-34.8214217,-57.9659198,1,0.9,NO,NO,SI,NO,NO,NO,NO,"(0221) 4660144",,,,,,,,,,,,,,"(0221) 4660144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123062,"Unidad Sanitaria N° 3 Los Naranjos ","Centro de Salud Público","Luis M. Campos",,,"Storni Barrio Los Naranjos","General Rodríguez","General Rodríguez","General Rodríguez","Buenos Aires",Argentina,1,,,-34.5949878,-58.9484719,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0237) 4840022 (RADIO)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123082,"Unidad Sanitaria N° 31 De Merlo",,Caraffa,,,"Ramallo Barrio Los Vascos",Merlo,Merlo,Merlo,"Buenos Aires",Argentina,1,,,-346.685.004,-587.282.483,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,0220-4850097,,,,,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123092,"Unidad Sanitaria N° 31 San Pedro","Centro de Salud Público",107,,,12,"Guillermo Enrique Hudson","Guillermo Enrique Hudson",Berazategui,"Buenos Aires",Argentina,1,,,-34.680975,-58.476161,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4275-7345",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123102,"Unidad Sanitaria N° 33 ","Centro de Salud Público",161,,,"45 Barrio 3 De Junio",Platanos,Platanos,Berazategui,"Buenos Aires",Argentina,1,,,-34.7822343,-58.1687676,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4301-2326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123112,"Unidad Sanitaria N° 35 (el Carmen)","Centro de salud",37,,,126,Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.8730675,-57.88371729999999,,0.5,SI,SI,SI,NO,NO,NO,NO,,,,,,,,"(0221) 486-8609",,,,,,,"(0221) 486-8609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123142,"Unidad Sanitaria N° 4 ","Centro de Salud Público","Manuel Estevez 900 Villa Tranquila",,,,Avellaneda,Avellaneda,Avellaneda,"Buenos Aires",Argentina,1,,,-34.6610756,-58.3669739,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4205-9680",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123162,"Unidad Sanitaria N° 4 ","Centro de Salud Público","Avenida Dardo Rocha",,,"15 A Barrio N. Videla",Berazategui,Berazategui,Berazategui,"Buenos Aires",Argentina,1,,,-34.762001,-58.2112961,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123182,"Unidad Sanitaria N° 4 De Sierra Chica",,"Pablo Sbardolini",,,Uriarte,"Sierra Chica","Sierra Chica",Olavarría,"Buenos Aires",Argentina,1,,,-368.444.328,-602.298.092,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-422229,,,,,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123202,"Unidad Sanitaria N° 4 San Jose ","Centro de Salud Público","San Luis",166,,,"San José","San José","Almirante Brown","Buenos Aires",Argentina,1,,,-34.7731551,-58.3591908,1,0.9,NO,SI,SI,NO,NO,NO,NO,,,,,,,,"(011) 4236-5016",,"Miércoles de 11 a 13 hs.",,,,,"(011) 4236-5016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123222,"Unidad Sanitaria N° 41 (villa Corbalán)","Centro de salud",13,,,153,Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.8730675,-57.88371729999999,,0.5,NO,SI,SI,NO,NO,NO,NO,,,,,,,,"(0221) 464-4786",,,,,,,"(0221) 464-4786",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123242,"Unidad Sanitaria N° 42 (villa España)","Centro de salud",27,,,164,Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.8730675,-57.88371729999999,,0.5,NO,SI,SI,NO,NO,NO,NO,,,,,,,,"(0221) 464-5068",,,,,,,"(0221) 464-5068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123252,"Unidad Sanitaria N° 43 (villa Nueva)","Centro de salud",145,,,6,Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.8888479,-57.9032624,,0.7,NO,SI,SI,NO,NO,NO,NO,,,,,,,,"(0221) 464-5066",,,,,,,"(0221) 464-5066",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123272,"Unidad Sanitaria N° 44 (villa Progreso Faes)","Centro de salud",77,,,"122 Bis",Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.8730675,-57.88371729999999,,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,"(0221) 457-0070 int 344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123302,"Unidad Sanitaria N° 5","Centro de Salud Público","Sargento Cabral",43,,,Wilde,Wilde,Avellaneda,"Buenos Aires",Argentina,1,,,-34.6908514,-58.3760048,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4208-9764",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123322,"Unidad Sanitaria N° 5 ","Centro de Salud Público","Blas Pascal",,,"Chaniar y Azuay","Barrio Guemes","General Rodríguez","General Rodríguez","Buenos Aires",Argentina,1,,,-34.6200642,-58.9194007,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 1541666645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123332,"Unidad Sanitaria N° 5 De Olavarria",,"Rufino Fal",4124,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-368.934.376,-6.029.952.809.999.990,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-420646,,,,,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
123352,"Unidad Sanitaria N° 6 12 De Octubre",,"Hipolito Irigoyen",610,,"Calle 13 Barrio 12 De Octubre",Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-368.737.298,-603.335.977,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-456553,,,"Dra. Marcela Esther Arias, M.P. N° 81.124",,,"Las unidades sanitarias vacunan sólo lo requerido por reglamento sanitario internacional que es vacuna contra la fiebre amarilla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
=======
<<<<<<< HEAD
122582,"Unidad Sanitaria N° 14 Barrio Uta ","Centro de Salud Público","Calle 139 (bartolomé Mitre) º",1253,,,"Loma Hermosa","Loma Hermosa","General San Martín","Buenos Aires",Argentina,1,,,-34.5547405,-58.5924477,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4830-0711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122592,"Unidad Sanitaria N° 14 De Recalde","Centro de Salud Público","Jose Sanardi",,,"Calle 12 Esquina Sur",Recalde,Recalde,Olavarría,"Buenos Aires",Argentina,-1,,,-36.652657,-61.0846169,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02314-499120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122602,"Unidad Sanitaria N° 15 (cic Santa Marta) De Merlo","Centro de Salud Público",Zabaleta,,,"Mendez Barrio Santa Marta",Libertad,Libertad,Merlo,"Buenos Aires",Argentina,-1,,,-34.7003212,-58.6834717,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,0220-4949911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122622,"Unidad Sanitaria N° 16 ","Centro de Salud Público","R. Gutierrez",1371,,,Crucesita,Crucesita,Avellaneda,"Buenos Aires",Argentina,1,,,-34.6615701,-58.3525386999999,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4205-0251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122632,"Unidad Sanitaria N° 16 ","Centro de Salud Público",5,,,"156 Uocra",Berazategui,Berazategui,Berazategui,"Buenos Aires",Argentina,1,,,-34.762001,-58.2112961,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122652,"Unidad Sanitaria N° 16 Salvador Mazza","Centro de Salud Público","Pasaje A",,,"Calle 68 (almirante Brown Nº 2850)","Villa Zagala","Villa Zagala","General San Martín","Buenos Aires",Argentina,1,,,-34.6036844,-58.3815591,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4754-5640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122662,"Unidad Sanitaria N° 16 Villa Magdalena","Centro de Salud Público",121,3082,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,-1,,,-36.8937167,-60.3233498999999,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02284-429119,,,"Dra. Marcela Esther Arias, M.P. N° 81.124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
122672,"Unidad Sanitaria N° 17","Centro de Salud Público",144,28,,,Berazategui,Berazategui,Berazategui,"Buenos Aires",Argentina,1,,,-34.7508819,-58.2237951999999,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dra Marta Arevalo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
