998,0,,,,"Centro de Salud Municipal Jacinto Celebre Bosco",Municipal,Dorrego,204,,,"La Laguna",371,56,5,1,,,-32.8034281,-63.2471001,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1005,0,,,,"Hospital Municipal De Alcira",Municipal,"Pedro Caviglia",111,,,Alcira,371,56,5,1,,,-32.7585164,-64.3362,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1033,0,,,,"Dispensario Municipal De Ausonia Dr. Hilcio Weihmu",Municipal,"25 De mayo",609,,,Ausonia,371,56,5,1,,,-32.662117,-63.2433513,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1034,0,,,,"Puesto Sanitario Santa Rita",Municipal,Falucho,67,,,"Bell Ville",371,56,5,1,,,-32.6314311,-62.7032731,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1035,0,,,,"Puesto Sanitario Juan Xxiii",Municipal,EchevarrÃ­a,,,Avellaneda,"Bell Ville",371,56,5,1,,,-32.627707,-62.6791562,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1038,0,,,,"Complejo Asistencial Dr. Jose A. Ceballos De Bell",Provincial,"GerÃ³nimo Del Barco",1300,,,"Bell Ville",371,56,5,1,,,-32.6163326,-62.7017823,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1040,0,,,,"Dispensario Municipal Dr. Jose Daneo",Municipal,"Antonio SÃ¡nchez","sin nÃºmero",,,"Ballesteros Sur",371,56,5,1,,,-32.5886613,-63.0284,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1048,0,,,,"Dispensario Municipal Maximiliano Bank",Municipal,"Roque Saenz PeÃ±a",,,Sarmiento,Ballesteros,371,56,5,1,,,-32.5429649,-62.9821075,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1054,0,,,,"Hospital Municipal Berrotaran",Municipal,Catamarca,389,,,Berrotaran,371,56,5,1,,,-32.4482033,-64.3951,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1060,0,,,,"Dispensario Municipal Alto Alegre",Municipal,"Julio A. Roca",193,,,"Alto Alegre",371,56,5,1,,,-32.3456329,-62.8845996,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1062,0,,,,"Dispensario Municipal De Cintra",Municipal,Rivadavia,619,,,Cintra,371,56,5,1,,,-32.307015,-62.651237,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1075,0,,,,"Hospital Zonal Oliva","Centro de Salud","HipÃ³lito Yrigoyen","MonseÃ±or Gallardo",,,Oliva,375,56,5,1,,,-32.0428,-63.5627,,,"2017-02-11 00:04:43","2017-02-11 00:04:43",1,0,0,0,0,03532-428928,,"Lunes a viernes 9 a 12 hs",,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,375,Argentina,,Córdoba,0,
1084,0,,,,"Dispensario Municipal Esteban M. Lescamo",Dispensario,"Rosendo Viejo",75,,,Colazo,371,56,5,1,,,-31.9333305,-63.4,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1097,0,,,,"Puesto Santitaria Impira- Pasillo Principal- Radio",,,"sin nÃºmero",,,Impira,371,56,5,1,,,-31.7833309,-63.6666718,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1262,0,,,,"Hosp Rawson - Cordoba","Centro de Salud","Bajada PucarÃ¡ ",2025,,,"CÃ³rdoba ",375,56,5,1,,,-31.428663117359,-64.2041015625,,,"2017-02-11 00:04:43","2017-02-11 00:04:43",1,0,0,0,0,"0351-434-8755 / 56 int 125 ",,"Lunes a viernes 9 a 12 hs",,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,375,Argentina,,Córdoba,0,
1268,0,,,,"Puesto Sanitario De Arroyo De Los Patos",Municipal,"Esmeralda Âº","sin nÃºmero",,,"Arroyo Los Patos",371,56,5,1,,,-31.4201,-64.1887761,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1269,0,,,,"Hospital Municipal De General Baldissera",Municipal,CÃ³rdoba,383,,,"General Baldissera",371,56,5,1,,,-31.4201,-64.1887761,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1270,0,,,,"Centro de Salud Municipal De Tosquita",Municipal,"21 De junio",408,,,Tosquitas,371,56,5,1,,,-31.4201,-64.1887761,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1271,0,,,,"Hospital Municipal Carlos J. Rodriguez De Arroyito",Municipal,"Carlos Pontin",750,,,Arroyito,371,56,5,1,,,-31.4192155,-63.0508598,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1272,0,,,,"Hospital De Clinicas - Cordoba","Centro de Salud","Santa Rosa ",1564,,,"CÃ³rdoba ",375,56,5,1,,,-31.406519597846,-64.20519053936,,,"2017-02-11 00:04:43","2017-02-11 00:04:43",1,0,0,0,0,0351-434-8759,,"Lunes a viernes 9 a 12 hs",,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,375,Argentina,,Córdoba,0,
1276,0,,,,"LÃ­nea Salud Sexual Programa Nacional",,,,,,"CÃ³rdoba ",375,56,5,1,,,-31.402038,-64.224215,,,"2017-02-11 00:04:43","2017-02-11 00:04:43",1,0,0,0,0,0800-222-3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,375,Argentina,,Córdoba,0,
1284,0,,,,"Hospital Josefina Prieur",Hospital,"Av. BalbÃ­n",77,,,"Villa Allende",371,56,5,1,,,-31.3132388,-64.3033324,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1285,0,,,,"Dispensario Comunal El Potosi",Municipal,"Av. Belgrano Âº","sin nÃºmero",,,"La Carolina",371,56,5,1,,,-31.3126371,-64.1654,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1291,0,,,,"Centro de Salud Municipal Colonia Tirolesa",Municipal,"Ruta 74",28,,,"Colonia Tirolesa",371,56,5,1,,,-31.2598536,-64.1031,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1303,0,,,,"Dispensario Municipal Estacion Colonia Tirolesa",Municipal,"Ruta 74",20,,,"Colonia Tirolesa",371,56,5,1,,,-31.236811,-64.0669743,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1340,0,,,,"Comuna De Chalacea",,"Calle Principal","sin nÃºmero",,,Chalacea,371,56,5,1,,,-30.762136,-63.5591,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1341,0,,,,"C.I.C. Cruz Del Eje",,"FÃ©lix A. CÃ¡ceres","sin nÃºmero",,,"Cruz Del Eje",371,56,5,1,,,-30.7218548,-64.8086431,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
1380,0,,,,"Hospital Municipal Del Norte",Municipal,Bolivia,173,,Sarmiento,"Villa De Maria",371,56,5,1,,,-29.9063988,-63.7249796,,,"2017-02-11 00:04:03","2017-02-11 00:04:03",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,371,Argentina,,Córdoba,0,Córdoba
822,0,,,,"LÃ­nea Salud Sexual Programa Nacional",,,,,,"San Luis",373,57,5,1,,,-33.293204,-66.339364,,,"2017-02-11 00:04:05","2017-02-11 00:04:05",1,0,0,0,0,0800-222-3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,373,Argentina,,"San Luis",0,
838,0,,,,"Hospital Maria J. Becker - La Punta","Centro de Salud","Parcela 58"," Calle 5 Entre 8 (Ei Y Av. Serrana.",,,,"La Punta",373,57,5,1,,,-33.196465815259,-66.318969726562,,,"2017-02-11 00:04:05","2017-02-11 00:04:05",1,0,0,0,0,"(0266) 4452000 INT 5002",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,373,Argentina,,"San Luis",0,
1093,0,,,,"C.S. Santa Rosa","Centro de Salud",Mitre,,,"25 De mayo","Villa Santa Rosa",376,58,5,1,,,-31.8274,-68.2461,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,"0264-4978014----- 4218116 Partic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1095,0,,,,"C.S. BÂº Chubut","Centro de Salud","2 De Abril S/N  (Altura  Ruta 40","  Km 32)",,,,Carpinteria,376,58,5,1,,,-31.819206,-68.541783,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,"02647-4921059 (COMISARIA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1132,0,,,,"Centro De Salud Medano De Oro","Centro de Salud",Belgrano,,,"Calle Ocho","Medano De Oro",376,58,5,1,,,-31.643362,-68.500091,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,0264-4240924,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1196,0,,,,"C.S. Colonia Rodas","Centro de Salud","Pio Xii",,,Tascharet,Rawson,376,58,5,1,,,-31.608392,-68.513189,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1209,0,,,,"Cic Pocito","Centro de Salud",Proyectada,,,EspaÃ±a,Pocito,376,58,5,1,,,-31.5923,-68.5489,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,0264-4283275,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1213,0,,,,"C.S. 12 De Octubre","Centro de Salud",Progreso,,,Chacabuco,"Villa Krause",376,58,5,1,,,-31.583251,-68.532452,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,0264-,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1214,0,,,,"C.S. 12 De Octubre","Centro de Salud",Progreso,,,Chacabuco,"Villa Krause",376,58,5,1,,,-31.583251,-68.532452,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,0264-,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1222,0,,,,"C.S. Capitan Eduardo Lazo","Centro de Salud","San Martin",,,Misiones,"Capitan Lazo",376,58,5,1,,,-31.567200958824,-68.539624214172,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,0264-,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1224,0,,,,"C.S. Dr Elio Cantoni","Centro de Salud","Republica Del Libano Oeste ",1618,,,"Villa Hipodromo",376,58,5,1,,,-31.561642909963,-68.549880981445,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,0264-4340312,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1225,0,,,,"C.S. Ejercito De Los Andes","Centro de Salud","Independencia S/N",,,,"Villa Dominguito",376,58,5,1,,,-31.55841,-68.300675,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,0264-4971267,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1227,0,,,,"Puesto Sanitario VÂª San Justo","Centro de Salud","Ferrero S/N - BÂº Bernardino Rivadavia",,,,"La Bebida",376,58,5,1,,,-31.55191552748,-68.627471923828,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1228,0,,,,"C.S. Las Margaritas","Centro de Salud","Juez Ramon Diaz",,,"Agustin Gomez","San Juan",376,58,5,1,,,-31.551622958913,-68.54254245758,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,0264-4200214,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1229,0,,,,"Centro De Salud Rene Favaloro","Centro de Salud","Las Heras ",1159,,,Rivadavia,376,58,5,1,,,-31.551376,-68.551508,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,0264-4343987,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1230,0,,,,"Centro De Salud Rene Favaloro","Centro de Salud","Las Heras",1159,,,Rivadavia,376,58,5,1,,,-31.551376,-68.551508,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,0264-4343987,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1232,0,,,,"Cic Zonda","Centro de Salud","Manuel Andujar S/N - BÂº Obrero Municipal",,,,Zonda,376,58,5,1,,,-31.545415,-68.732691,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1233,0,,,,"C.S. La Bebida","Centro de Salud","Ignacio De La Roza ",4258,,,"La Bebida",376,58,5,1,,,-31.539705,-68.616779,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,"02464-155673367 (Martin Gil)",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
1234,0,,,,"Hosp Dr Guillermo Rawson - Deposito","Centro de Salud","Av Rawson ",494,,,"San Juan",376,58,5,1,,,-31.5389,-68.5137,,,"2017-02-11 00:04:47","2017-02-11 00:04:47",1,0,0,0,0,"0264 4224005/ 4022/ 7404 --- 0264-4606872",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,0,0,376,Argentina,,"San Juan",0,
